# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.139809937080843,6.882971593746548,2.1480003114705477,2.940403006849781,2.642332313406619,-3.0000000000000613,-0.0989496665121992,3.877851004227727,-14.893037272967392,-22.641764451126807
 4.147144456930672,6.902247583032149,2.1489535764076586,2.8311697293469567,2.6203287538571325,-2.9999999999998788,-0.09715485500843396,3.711784533425782,-14.500066117795503,-21.92545596230857
 4.154565920212242,6.921589766276569,2.1498737012856313,2.7235580210733947,2.598064364012423,-2.9999999999998206,-0.09539169994515143,3.5490655670698215,-14.114873587030837,-21.21621052466453
 4.162076487026878,6.940997818423687,2.1507609719972014,2.6175473199178585,2.5755326635685156,-2.999999999999882,-0.09365950192947538,3.3897198003709446,-13.73728010188455,-20.514176775986865
 4.1696784203728265,6.960471414417382,2.1516156744351016,2.513117432228711,2.5527268635306695,-3.0000000000001754,-0.09195757808750404,3.2337723958728923,-13.367110156051321,-19.81950381738541
 4.177374093170672,6.980010229201531,2.152438094492068,2.410248526214977,2.529639845137131,-3.0000000000001155,-0.09028526153310498,3.0812479794786367,-13.004192194107647,-19.1323413315746
 4.185165995914481,6.999613937720009,2.153228518060833,2.308921125376694,2.5062641369057035,-3.000000000000171,-0.0886419009480745,2.932170636561656,-12.648358467872699,-18.452839709166266
 4.193056745018359,7.019282214916697,2.1539872310341317,2.209116102130797,2.4825918895940693,-2.9999999999999436,-0.08702686023865729,2.786563908162544,-12.299444914162503,-17.781150183935186
 4.201049091937475,7.03901473573547,2.1547145193046986,2.1108146714642606,2.4586148488367217,-3.0000000000001665,-0.08543951823077396,2.6444507872716407,-11.957291014069106,-17.117424978032176
 4.209145933153448,7.058811175120207,2.1554106687652674,2.013998384750157,2.4343243251888,-3.0000000000001648,-0.08387926840619528,2.505853715198177,-11.62173966081155,-16.46181745839967
 4.217350321126586,7.078671208014786,2.1560759653085726,1.918649123650052,2.409711161269385,-3.000000000000054,-0.08234551816890244,2.3707945780264867,-11.292637023375459,-15.814482305583327
 4.2256654763321455,7.098594509363083,2.1567106948273485,1.8247490941206417,2.384765695652709,-2.9999999999998397,-0.08083768890554646,2.2392947031599926,-10.969832407152968,-15.17557569650655
 4.234094800514958,7.118580754108976,2.157315143214329,1.7322808205296256,2.359477723104271,-3.0,-0.07935521549770477,2.1113748559533265,-10.653178111605808,-14.545255502840527
 4.2426418913168895,7.138629617196342,2.1578895963622484,1.6412271398805829,2.333836450698477,-3.0,-0.07789754595299665,1.9870552364332563,-10.342529285976077,-13.92368150689739
 4.251310558455289,7.158740773569059,2.158434340163841,1.5515711961313048,2.3078304492832777,-3.0,-0.0764641411182143,1.8663554761088705,-10.037743777775248,-13.311015637220024
 4.260104841658596,7.178913898171006,2.158949660511841,1.4632964346273167,2.281447599673356,-3.000000000000101,-0.07505447443485556,1.7492946348715097,-9.73868197922007,-12.707422226345342
 4.269029030598457,7.199148665946058,2.1594358432989824,1.3763865966195414,2.2546750328537732,-3.0000000000000995,-0.07366803151342642,1.6358911979850201,-9.445206662038355,-12.113068293642417
 4.278087687097232,7.219444751838094,2.1598931744180003,1.2908257139081956,2.227499063357448,-3.000000000000049,-0.0723043099705499,1.526163073166712,-9.157182811015838,-11.528123856506031
 4.287285669937031,7.2398018307909915,2.1603219397616282,1.2065981035515676,2.1999051148380495,-3.0000000000000964,-0.07096281890095549,1.4201275877594894,-8.874477439908466,-10.952762273737813
 4.296628162653151,7.260219577748628,2.1607224252226005,1.1236883627098546,2.171877636689691,-2.9999999999999525,-0.06964307884365263,1.317801485995704,-8.596959403194024,-10.387160625589516
 4.306120704763241,7.280697667654881,2.161094916693651,1.0420813635563013,2.143400010359422,-2.9999999999999063,-0.06834462142981355,1.2192009263530268,-8.324499188799921,-9.831500135635986
 4.315769226966515,7.301235775453627,2.1614397000675143,0.9617622483020228,2.114454443749599,-2.999999999999862,-0.06706698897454566,1.1243414790028445,-8.056968697361553,-9.28596664059936
 4.325580090948408,7.3218335760887445,2.161757061236925,0.8827164243058389,2.08502185180392,-3.0,-0.06580973448851074,1.0332381233515282,-7.794241000994052,-8.750751115281032
 4.335560134549921,7.342490744504111,2.1620472860946167,0.8049295592752235,2.055081720999384,-2.999999999999911,-0.06457242107193391,0.9459052456750413,-7.536190076702703,-8.226050261120832
 4.345716723213467,7.363206955643604,2.162310660533324,0.7283875765758522,2.024611955008743,-3.000000000000131,-0.06335462187125204,0.8623566368471767,-7.282690515966876,-7.712067168466929
 4.356057808806119,7.383981884451101,2.1625474704457814,0.653076650605447,1.9935886982307867,-3.00000000000015,-0.06215591994615829,0.7826054901617822,-7.033617195734473,-7.209012064656122
 4.36659199715693,7.404815205870479,2.162758001724722,0.5789832022780754,1.9619861331783541,-2.9999999999998948,-0.06097590758880558,0.7066643992494241,-6.788844910950237,-6.7171031624400115
 4.377328625941193,7.425706594845616,2.1629425402628817,0.506093894595267,1.9297762468255641,-2.999999999999979,-0.05981418677563566,0.634545356088704,-6.548247960629854,-6.236567626345098
 4.388277854918955,7.446655726320389,2.1631013719529935,0.43439562827117234,1.8969285598922816,-2.9999999999998783,-0.0586703680215288,0.5662597491125583,-6.311699665798522,-5.767642678386611
 4.3994507710124084,7.467662275238676,2.163234782687791,0.36387553749812557,1.8634098116119207,-2.99999999999998,-0.057544071085420485,0.501818361409922,-6.079071823300838,-5.310576869413354
 4.410859511320065,7.488725916544355,2.163343058360011,0.29452098575449515,1.8291835906889509,-3.000000000000058,-0.056434924268222796,0.44123136902293825,-5.850234066394244,-4.865631548527469
 4.422517407960439,7.509846325181304,2.1634264848623848,0.2263195616864763,1.79420990076783,-2.999999999999905,-0.05534256409756085,0.38450833934006223,-5.625053108743139,-4.43308257099434
 4.434439159677997,7.531023176093398,2.163485348087648,0.15925907512596005,1.7584446456151543,-3.0000000000000187,-0.05426663532332374,0.33165822958523183,-5.403391860612577,-4.013222295361274
 4.446641036518562,7.552256144224517,2.1635199339285354,0.09332755312145548,1.721839015093461,-2.999999999999927,-0.05320679081537103,0.2826893854034251,-5.185108362098443,-3.606361934113611
 4.4591411257176485,7.573544904518537,2.16353052827778,0.028513236088295535,1.684338747496201,-3.0000000000000355,-0.052162691080198255,0.23760953954281477,-4.970054500708401,-3.2128343401568418
